Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,docket_number,result,remanded,result text
virginia-uranium-inc-v-warren-0.pdf,1.0,10673.0,96.88,41.34,5.14,52.48,10.75,29.0,56.39,32.72,4.33,0.89,0.67,0.01,0.01,0.07,0.14,3.44,7.32,12.51,4.03,1.64,3.92,0.74,6.07,2.96,0.91,0.5,9.64,0.97,3.34,2.38,0.96,0.13,0.11,0.09,1.73,0.06,0.02,0.02,0.14,8.06,1.91,2.3,0.87,1.17,0.79,2.45,1.21,0.7,0.45,0.06,1.13,0.19,0.34,0.36,0.25,8.43,0.21,1.42,5.0,0.23,2.05,1.6,3.26,0.32,7.12,0.51,5.45,1.09,5.27,0.66,0.37,0.37,0.01,0.07,1.39,0.09,1.16,0.16,0.04,0.0,92.94,69.62,5.83,0.1,0.52,0.0,0.0,4.73,3.61,1.29,5.3,1.93,16-1275,0,0,Adjudged to be AFFIRMED.
virginia-v-sebelius-opposition.pdf,1.0,5793.0,97.64,45.27,3.23,56.76,10.71,26.84,55.55,33.25,4.44,0.79,0.54,0.05,0.0,0.09,0.12,3.64,8.73,11.95,3.57,1.24,2.87,1.64,6.39,2.07,1.04,0.4,10.81,0.71,2.78,2.21,0.57,0.03,0.28,0.09,3.16,0.19,0.02,0.1,0.16,6.56,1.33,1.35,0.71,1.52,0.48,2.21,0.69,0.64,0.03,0.02,1.81,0.12,0.88,0.67,0.24,5.49,0.47,1.42,3.31,0.28,0.43,1.19,3.64,0.57,6.61,0.5,4.87,1.23,4.63,0.5,0.73,1.42,0.02,0.05,0.67,0.02,0.55,0.03,0.02,0.0,57.95,36.1,6.54,0.26,0.26,0.03,0.0,3.87,2.38,1.35,5.73,1.43,11-420,3,0,Petition DENIED.
vision-serv-plan-v-united-states-opposition.txt,1.0,4182.0,97.08,46.46,5.56,67.78,10.61,26.23,62.89,34.94,4.93,0.6,0.45,0.0,0.0,0.07,0.07,4.33,7.46,13.68,3.56,2.08,3.68,1.32,6.22,3.16,1.75,0.53,9.52,1.55,3.23,2.73,0.5,0.02,0.14,0.17,4.18,0.07,0.07,0.1,0.1,6.91,1.24,1.08,0.57,1.36,0.67,3.25,0.79,0.57,0.12,0.05,1.2,0.22,0.91,0.0,0.07,6.74,1.51,1.29,2.73,1.7,0.22,2.01,3.52,0.36,7.13,0.53,5.55,1.17,7.7,0.24,0.98,3.66,0.0,0.05,2.08,0.05,1.77,0.07,0.17,0.0,34.65,12.27,6.53,0.0,0.48,0.0,0.0,3.2,2.53,1.46,6.89,1.29,08-164,3,0,Petition DENIED.
vitreo-retinal-consultants-palm-beaches-pa-v-department-health-human-servs.pdf,1.0,3620.0,96.55,36.91,6.79,41.24,9.84,26.44,63.04,35.19,4.75,0.72,0.58,0.06,0.0,0.0,0.08,4.03,7.9,12.73,4.31,1.82,4.09,1.1,7.51,3.62,1.69,0.44,11.05,2.62,2.29,1.57,0.72,0.14,0.19,0.25,1.46,0.0,0.03,0.0,0.0,10.06,3.43,2.02,0.8,1.46,1.13,3.09,0.99,0.88,0.03,0.08,4.64,0.33,4.06,0.0,0.11,4.53,0.11,1.74,2.38,0.17,0.64,2.62,4.14,0.5,5.75,0.28,3.98,1.55,3.34,0.11,1.27,1.99,0.03,0.0,1.69,0.08,1.57,0.03,0.03,0.0,70.0,49.61,4.03,0.22,0.61,0.0,0.0,4.34,3.07,1.1,5.52,1.49,16-808,3,0,Petition DENIED.
voisine-v-united-states.pdf,1.0,23498.0,96.14,43.44,5.31,1.01,12.01,25.15,56.9,32.61,4.25,1.13,0.55,0.03,0.03,0.44,0.09,3.12,7.52,11.43,3.78,1.43,4.88,0.79,6.16,3.47,1.55,0.81,13.4,2.12,4.64,0.65,4.0,0.61,2.1,0.12,3.58,0.2,0.34,0.1,0.55,10.59,1.96,2.88,0.86,2.9,0.87,3.85,1.04,0.63,0.05,0.31,2.09,1.38,1.22,0.15,0.07,5.22,0.55,0.47,3.46,0.17,0.78,1.34,3.92,0.37,6.24,0.37,4.49,1.08,1.7,0.27,0.75,0.09,0.02,0.09,0.85,0.1,0.63,0.05,0.05,0.0,80.19,48.3,5.9,0.39,0.96,0.0,0.0,3.46,4.43,0.92,12.99,2.84,14-10154,0,0,Adjudged to be AFFIRMED.
volvo-powertrain-corp-v-united-states.pdf,1.0,8277.0,97.81,41.45,6.54,29.2,11.08,25.34,56.71,35.68,4.65,0.6,0.4,0.0,0.0,0.04,0.17,4.05,8.92,13.33,3.97,1.91,3.43,0.93,7.0,2.19,1.28,0.79,10.09,1.38,2.31,1.26,1.05,0.04,0.53,0.13,1.75,0.02,0.02,0.02,0.05,8.37,1.78,1.56,0.76,2.07,1.12,2.5,1.1,0.91,0.02,0.12,0.52,0.1,0.21,0.04,0.22,4.94,0.41,1.21,3.08,0.47,0.4,2.1,3.53,0.75,8.05,1.1,5.46,1.5,4.2,0.27,0.88,0.54,0.0,0.01,1.09,0.08,0.91,0.05,0.04,0.0,83.92,64.02,5.45,0.11,0.39,0.0,0.0,3.44,1.98,1.05,6.11,1.37,14-748,3,0,Petition DENIED.
von-saher-v-norton-simon-museum-art-amicus-invitation.pdf,1.0,7113.0,97.88,43.8,13.7,35.08,12.59,26.64,60.16,37.34,4.82,1.1,0.62,0.0,0.01,0.27,0.21,3.73,8.58,14.64,4.2,1.86,3.88,0.94,6.71,2.24,1.24,0.62,8.04,1.36,2.54,1.48,0.94,0.03,0.45,0.17,2.38,0.15,0.04,0.21,0.21,7.69,1.98,1.6,0.59,1.52,0.76,2.33,0.83,0.77,0.0,0.04,0.39,0.13,0.15,0.0,0.13,6.0,0.6,1.52,3.61,0.42,0.3,2.38,3.28,0.35,10.36,0.93,6.72,2.7,3.54,1.03,0.44,0.55,0.04,0.67,1.04,0.06,0.89,0.04,0.04,0.0,39.06,23.04,5.85,0.18,0.2,0.0,0.0,1.32,2.22,1.18,3.39,1.67,09-1254,3,0,Petition DENIED.
vonner-v-united-states-opposition.txt,1.0,3769.0,95.96,45.66,9.36,13.83,10.08,24.83,58.45,36.53,5.86,1.91,0.85,0.08,0.03,0.8,0.16,3.95,9.29,11.67,4.54,1.8,3.71,1.54,7.69,2.89,1.43,0.85,9.9,1.11,3.08,1.09,1.96,0.24,0.66,0.64,3.56,0.05,0.0,0.05,0.77,8.41,2.97,1.54,1.03,1.03,0.98,2.36,0.69,0.45,0.19,0.05,0.32,0.05,0.13,0.0,0.19,4.54,0.58,1.11,2.39,0.4,0.77,2.92,3.02,0.42,8.73,0.48,6.21,2.1,2.55,0.64,0.93,0.03,0.0,0.03,1.33,0.0,1.19,0.05,0.05,0.0,32.56,10.88,5.86,0.03,0.8,0.0,0.0,2.12,2.92,1.99,5.09,2.87,07-1391,3,0,Petition DENIED.
voorhees-v-united-states.pdf,1.0,4008.0,94.89,51.2,4.02,16.18,10.44,27.25,59.41,36.58,6.11,2.37,1.02,0.02,0.37,0.77,0.17,3.74,8.78,11.43,4.44,1.8,4.94,0.97,7.14,3.12,1.67,1.07,8.16,0.65,3.29,1.3,1.97,0.12,1.02,0.22,4.64,0.07,0.02,0.22,1.85,8.31,1.9,1.82,1.1,1.4,0.95,2.72,0.85,0.57,0.17,0.05,0.6,0.1,0.2,0.25,0.05,6.66,0.45,0.72,5.39,0.2,0.37,1.97,3.57,0.27,6.74,0.75,4.82,1.32,2.02,0.35,0.92,0.05,0.05,0.02,0.9,0.02,0.75,0.05,0.05,0.0,57.34,34.78,6.39,0.35,0.5,0.2,0.0,4.27,4.12,1.4,4.24,1.1,19-795,3,0,Petition DENIED.
vos-v-barg-amicus-invitation-petition.txt,1.0,5004.0,98.39,51.92,5.48,73.53,13.45,24.86,64.29,37.09,4.24,1.12,0.2,0.02,0.0,0.84,0.06,3.12,9.87,14.09,3.7,1.6,4.14,1.0,5.76,2.5,1.64,0.92,6.43,1.44,3.52,2.96,0.4,0.0,0.1,0.06,4.78,1.3,0.02,0.54,0.3,8.33,1.68,1.26,0.48,2.08,0.96,3.1,0.72,0.68,0.04,0.0,2.0,0.06,1.84,0.02,0.08,7.75,1.72,2.48,2.74,0.68,0.22,2.0,3.22,0.64,7.73,0.52,5.4,1.9,4.4,0.24,0.8,0.94,0.0,0.84,1.66,0.02,1.58,0.0,0.06,0.0,30.38,10.27,6.18,0.0,0.2,0.0,0.0,1.22,1.72,2.04,7.67,1.08,08-603,3,0,Petition DENIED.
w-va-coal-workers-pnuemoconiosis-v-stacy-opposition.pdf,1.0,8121.0,96.59,43.64,7.95,46.9,10.19,23.78,54.37,31.38,4.42,1.11,0.57,0.1,0.0,0.27,0.17,3.31,6.96,11.71,3.79,1.64,2.97,1.21,6.26,2.39,1.59,0.43,14.39,1.82,3.26,2.2,1.06,0.04,0.41,0.27,2.29,0.07,0.25,0.07,0.23,7.7,2.25,1.44,0.78,1.4,1.03,2.15,0.94,0.86,0.01,0.04,1.08,0.39,0.5,0.04,0.17,5.18,0.28,1.28,2.31,1.28,0.39,2.67,2.86,0.25,8.62,0.34,5.37,2.78,4.27,0.27,0.48,1.23,0.0,0.31,1.21,0.06,1.1,0.07,0.05,0.0,93.41,69.1,6.65,0.21,0.44,0.0,0.0,3.21,1.74,2.13,8.36,1.56,11-1342,3,0,Petition DENIED.
wade-v-united-states-opposition.txt,1.0,3351.0,96.62,51.43,5.61,23.44,9.88,25.37,58.91,35.75,6.03,2.48,0.87,0.0,0.09,1.13,0.39,3.55,8.77,12.56,4.3,1.34,3.43,1.55,7.46,1.55,0.98,0.57,9.7,0.93,2.6,1.22,1.37,0.0,0.87,0.21,4.83,0.36,0.03,0.3,1.22,8.42,2.6,1.61,0.33,1.37,1.16,2.15,0.72,0.54,0.18,0.0,0.36,0.0,0.06,0.0,0.3,4.48,0.63,0.72,2.66,0.18,0.54,3.73,2.27,0.36,7.31,0.39,5.31,1.61,3.76,0.36,1.34,1.64,0.0,0.06,0.93,0.0,0.9,0.03,0.0,0.0,28.86,11.79,5.34,0.03,0.57,0.03,0.0,1.43,2.03,1.82,4.83,0.98,07-14,3,0,Petition DENIED.
waked-hatum-v-united-states.pdf,1.0,8295.0,96.66,43.87,4.79,19.31,9.31,22.18,50.92,31.54,4.24,0.87,0.34,0.04,0.0,0.42,0.07,3.38,7.68,11.15,3.48,1.6,3.52,1.21,6.1,1.84,1.19,0.71,15.66,2.25,2.76,1.12,1.56,0.1,0.46,0.13,2.5,0.05,0.05,0.02,0.46,6.78,1.33,1.25,0.7,1.46,0.55,2.46,0.63,0.57,0.02,0.02,0.27,0.11,0.05,0.05,0.11,5.12,0.61,0.7,3.1,0.27,0.72,2.11,2.99,0.3,7.99,0.82,5.32,1.7,1.78,0.43,0.65,1.71,0.0,0.0,1.02,0.07,0.88,0.04,0.01,0.0,94.58,66.12,6.44,0.17,0.46,0.0,0.0,4.04,3.16,1.02,11.36,1.81,20-1370,3,0,Petition DENIED.
walden-v-fiore-amicus-merits.pdf,1.0,10592.0,97.13,52.57,11.65,15.54,11.45,25.29,59.91,37.13,4.86,1.56,0.38,0.01,0.0,0.51,0.66,3.29,8.64,13.58,4.82,2.01,3.7,1.12,7.86,2.62,1.37,0.96,9.24,1.23,3.04,0.99,1.72,0.08,0.14,0.33,4.69,0.03,0.17,0.14,0.42,8.03,1.7,1.58,0.89,1.8,0.76,2.56,0.75,0.5,0.07,0.13,1.1,0.24,0.71,0.05,0.25,4.79,0.25,0.89,2.48,0.43,1.03,2.81,3.38,0.62,10.6,1.18,7.57,2.14,2.46,0.51,0.52,0.9,0.0,0.01,1.11,0.0,1.03,0.12,0.05,0.0,63.71,43.13,5.86,0.11,0.53,0.0,0.0,1.21,4.52,1.81,5.16,1.37,12-574,1,0,Judgment REVERSED.
walker-v-english.pdf,1.0,6179.0,96.25,39.96,8.39,29.84,10.38,22.95,53.31,33.26,4.68,1.1,0.26,0.0,0.0,0.83,0.02,3.58,7.43,11.81,4.11,1.88,3.11,1.46,6.78,2.57,1.44,0.86,13.45,1.46,2.95,1.59,1.34,0.15,0.66,0.21,1.96,0.0,0.03,0.0,0.84,8.19,1.83,1.54,0.94,1.86,0.81,2.77,1.05,0.95,0.03,0.05,0.16,0.0,0.1,0.02,0.05,4.81,0.03,1.1,3.46,0.24,0.24,2.33,3.41,0.34,9.63,0.97,6.47,2.18,2.48,0.08,0.47,0.45,0.0,0.06,0.63,0.02,0.49,0.05,0.06,0.0,69.9,47.82,6.23,0.1,0.37,0.0,0.0,3.84,2.56,0.91,7.15,0.92,19-52,3,0,Petition DENIED.
walker-v-united-states-0.pdf,1.0,4857.0,96.59,39.36,3.98,12.42,8.26,21.47,49.08,31.36,4.86,1.09,0.51,0.0,0.0,0.51,0.06,3.77,7.97,10.67,3.66,1.03,3.21,1.24,6.11,2.43,1.19,0.43,14.41,0.91,2.53,0.76,1.77,0.23,1.03,0.08,1.91,0.0,0.02,0.06,0.6,8.26,1.69,2.02,0.56,1.54,0.82,2.86,0.66,0.58,0.02,0.06,1.01,0.45,0.64,0.0,0.16,3.46,0.08,0.54,2.51,0.19,0.33,2.06,3.34,0.27,6.49,0.31,4.39,1.79,1.19,0.02,0.89,0.14,0.02,0.12,0.86,0.0,0.82,0.08,0.0,0.0,81.41,55.67,7.45,0.14,0.6,0.0,0.0,3.5,2.72,1.36,9.29,0.68,19-373,2,0,None
walker-v-united-states.pdf,1.0,3723.0,94.93,39.5,7.81,23.26,11.46,22.29,57.48,39.08,5.8,1.96,0.51,0.0,0.0,1.4,0.05,3.84,8.51,12.87,6.1,1.96,3.71,1.83,8.3,1.93,1.07,0.75,11.71,1.8,2.28,1.05,1.21,0.0,0.51,0.51,2.98,0.0,0.0,0.0,1.4,8.51,2.26,1.18,0.81,1.77,0.94,3.22,0.91,0.81,0.05,0.0,0.38,0.05,0.27,0.05,0.05,4.57,0.03,1.13,3.14,0.24,0.38,3.01,4.19,0.24,8.7,0.46,6.88,1.37,2.1,0.3,0.56,0.24,0.0,0.0,1.18,0.08,1.05,0.0,0.08,0.0,68.52,47.17,6.02,0.21,0.27,0.0,0.0,2.85,2.04,0.73,8.33,0.91,15-1027,3,0,Petition DENIED.
wallace-v-united-states-opposition.txt,1.0,4838.0,95.62,43.34,7.7,7.13,10.9,22.86,59.78,37.7,6.3,2.38,0.6,0.0,0.0,1.65,0.12,3.93,8.81,12.22,5.06,1.88,3.25,1.53,8.16,3.14,1.26,0.66,7.19,1.07,3.87,1.12,2.75,0.95,0.41,0.27,3.45,0.02,0.02,0.02,1.69,8.89,2.69,1.03,0.58,1.45,0.97,2.98,1.01,0.74,0.23,0.02,0.6,0.23,0.25,0.0,0.14,5.42,0.04,1.96,3.84,0.14,0.85,2.98,3.2,0.29,8.41,1.03,5.46,2.0,2.94,0.19,0.83,0.1,0.02,0.1,1.05,0.02,0.83,0.08,0.1,0.0,27.61,11.6,5.52,0.06,0.5,0.0,0.0,1.8,1.84,1.74,3.56,1.01,07-785,3,0,Petition DENIED.
walters-v-mukasey-opposition.txt,1.0,7198.0,98.02,42.61,14.31,37.57,11.63,20.87,57.39,38.34,5.82,1.67,0.93,0.04,0.0,0.61,0.08,4.15,9.68,14.27,4.74,1.28,3.18,1.04,7.06,2.43,1.43,0.92,10.92,1.01,1.97,1.31,0.64,0.03,0.4,0.14,2.21,0.04,0.22,0.03,0.64,7.0,2.11,1.28,0.47,1.56,0.68,2.13,0.68,0.6,0.06,0.0,0.18,0.03,0.06,0.0,0.1,3.81,0.17,0.99,2.54,0.18,0.13,2.4,3.17,0.57,10.52,1.32,5.7,2.89,2.36,0.18,0.71,0.0,0.03,0.04,1.26,0.01,1.15,0.0,0.08,0.0,31.41,10.88,6.34,0.04,0.38,0.0,0.0,1.08,2.4,1.26,7.06,1.97,07-481,3,0,Petition DENIED.
walters-v-united-states.pdf,1.0,6511.0,96.24,48.53,11.94,22.67,11.5,25.53,62.54,39.21,6.59,1.67,0.84,0.05,0.02,0.58,0.18,4.91,9.37,13.24,4.79,1.63,4.42,1.18,7.57,2.69,1.23,0.78,7.46,0.71,3.29,1.52,1.72,0.11,1.04,0.23,3.98,0.02,0.05,0.06,0.54,8.63,3.07,1.17,0.75,1.49,0.83,2.38,1.23,0.61,0.48,0.14,0.28,0.02,0.02,0.0,0.25,4.21,0.43,0.61,2.78,0.26,0.41,3.52,2.18,0.43,8.97,0.69,5.76,2.55,4.24,0.09,0.86,1.26,0.02,0.0,1.11,0.0,0.98,0.05,0.0,0.0,52.3,32.41,4.16,0.08,0.4,0.0,0.0,4.27,4.47,1.55,3.5,1.46,18-1393,3,0,Petition DENIED.
waltner-v-commissioner.pdf,1.0,4294.0,97.01,44.36,9.71,33.82,9.21,23.68,53.42,30.93,3.98,0.95,0.4,0.0,0.0,0.07,0.49,3.03,7.96,10.78,3.82,1.02,3.14,1.37,7.2,1.96,1.19,0.58,14.6,1.19,1.58,1.02,0.56,0.02,0.19,0.21,3.05,0.0,0.19,0.07,0.05,8.17,2.84,1.23,0.61,1.14,0.82,2.65,0.61,0.54,0.07,0.0,0.82,0.12,0.35,0.0,0.35,4.03,0.12,0.51,3.4,0.09,0.3,2.84,3.68,0.14,7.99,1.37,4.29,2.38,4.82,0.21,0.65,2.05,0.0,0.05,0.82,0.05,0.75,0.0,0.0,0.0,104.4,81.18,6.96,0.16,0.51,0.0,0.0,4.17,1.7,0.79,8.08,0.84,19-488,3,0,Petition DENIED.
waltz-v-united-states-opposition.pdf,1.0,3452.0,97.18,43.9,11.02,16.63,8.59,21.26,53.1,31.46,4.03,0.81,0.32,0.03,0.0,0.38,0.09,3.22,7.53,11.82,4.0,1.54,2.87,1.1,6.29,2.69,1.85,0.7,13.56,1.13,2.06,0.7,1.33,0.06,0.17,0.58,2.52,0.06,0.12,0.26,0.17,6.95,1.85,1.13,0.46,1.07,0.58,2.64,1.13,0.58,0.12,0.43,0.43,0.12,0.32,0.0,0.09,4.63,0.23,1.65,2.49,0.38,0.29,1.54,3.71,0.35,9.68,0.55,5.59,3.56,2.95,0.12,0.46,0.06,0.0,0.43,1.85,0.03,1.54,0.0,0.03,0.0,63.38,41.16,6.2,0.14,0.52,0.0,0.0,3.19,2.58,0.9,6.37,2.32,10-1436,3,0,Petition DENIED.
ward-v-mcdonald.pdf,1.0,5334.0,95.27,56.41,6.06,26.7,10.46,28.27,64.47,36.99,6.64,2.61,0.6,0.04,0.02,1.89,0.06,4.03,8.34,12.15,5.23,1.41,3.51,1.24,8.92,2.44,1.07,0.71,7.41,0.64,3.32,1.69,1.63,0.11,0.24,0.77,6.17,0.06,0.04,1.8,0.11,10.57,3.66,2.12,1.54,1.48,0.73,2.77,0.81,0.69,0.04,0.07,0.71,0.04,0.66,0.0,0.02,6.97,0.88,2.1,3.69,0.47,0.79,3.15,4.14,0.6,8.1,0.58,5.1,2.38,4.91,0.21,1.37,0.11,0.39,0.02,1.74,0.0,1.67,0.0,0.06,0.0,68.5,44.6,4.35,0.06,0.47,0.0,0.0,4.26,4.29,1.52,4.91,4.05,14-1324,3,0,Petition DENIED.
ware-v-united-states-opposition.txt,1.0,4030.0,95.37,51.29,6.3,19.82,10.78,23.25,60.87,38.78,6.95,2.93,0.84,0.05,0.32,1.66,0.05,4.02,8.83,12.78,4.81,1.81,3.87,1.54,8.24,2.48,1.27,0.5,8.21,0.69,2.56,1.07,1.46,0.07,0.35,0.47,4.96,0.05,0.22,1.61,0.1,7.44,1.74,0.77,1.14,1.56,0.79,2.63,1.41,1.12,0.27,0.02,0.45,0.02,0.15,0.0,0.27,6.4,0.5,0.99,4.32,0.37,1.27,2.88,3.87,0.57,9.4,0.79,5.91,2.48,3.4,0.22,0.47,0.92,0.0,0.05,1.41,0.0,0.89,0.3,0.12,0.0,28.73,11.54,5.38,0.4,0.5,0.12,0.0,1.24,1.79,1.64,4.91,1.22,08-1009,3,0,Petition DENIED.
warger-v-shauers-amicus-merits.pdf,1.0,11231.0,96.86,43.49,11.78,18.42,11.24,23.27,57.4,35.78,5.0,1.42,0.46,0.05,0.05,0.54,0.3,3.58,8.58,12.89,4.31,1.99,3.8,1.25,7.15,2.99,1.31,0.73,9.89,1.05,2.76,1.1,1.59,0.21,0.63,0.4,3.45,0.08,0.04,0.3,0.32,10.51,2.97,1.71,0.97,2.05,0.85,3.48,0.94,0.62,0.11,0.14,0.54,0.12,0.17,0.01,0.29,5.49,0.34,0.96,3.94,0.26,0.53,2.19,3.21,0.47,8.48,0.9,5.09,2.14,1.93,0.37,0.33,0.2,0.04,0.02,1.63,0.0,1.47,0.04,0.04,0.0,64.05,43.09,5.68,0.2,0.47,0.03,0.0,3.12,2.56,1.58,6.23,1.08,13-517,0,0,Adjudged to be AFFIRMED.
warner-v-united-states-opposition.txt,1.0,6167.0,94.47,45.54,10.31,15.12,11.51,24.4,61.15,39.92,6.73,2.01,0.44,0.03,0.08,0.63,0.83,4.72,9.05,12.65,4.88,2.48,4.35,1.85,8.38,2.12,1.25,0.86,6.81,0.91,3.45,1.3,2.06,0.08,0.99,0.18,4.05,0.05,0.1,0.36,0.31,9.28,2.9,1.65,0.7,1.57,0.75,2.98,1.2,0.96,0.1,0.13,0.18,0.05,0.08,0.02,0.03,3.86,0.23,0.55,2.19,0.24,0.86,4.46,2.42,0.23,8.42,0.88,5.4,2.21,2.35,0.21,1.05,0.39,0.02,0.02,0.97,0.02,0.88,0.03,0.05,0.0,25.64,10.2,6.26,0.06,0.41,0.0,0.0,1.49,1.78,1.57,3.18,0.68,07-977,3,0,Petition DENIED.
washington-state-dept-licensing-v-cougar-den-inc-0.pdf,1.0,10480.0,98.79,43.28,16.57,40.53,13.83,21.04,60.62,38.32,4.28,0.71,0.42,0.01,0.01,0.06,0.21,3.58,10.23,15.1,3.84,1.61,3.55,1.24,7.5,2.29,1.15,0.9,8.46,0.63,1.71,1.26,0.44,0.04,0.13,0.03,2.96,0.02,0.01,0.07,0.18,7.61,1.24,1.82,0.85,1.29,0.72,2.98,0.7,0.62,0.01,0.03,0.77,0.08,0.57,0.0,0.31,4.45,1.44,0.73,1.69,0.33,0.39,1.77,4.49,0.18,11.44,1.7,8.01,1.57,4.54,1.1,0.3,3.23,0.02,0.0,0.52,0.03,0.43,0.0,0.01,0.0,57.07,38.4,5.82,0.1,0.31,0.0,0.0,3.84,2.12,1.21,4.33,0.94,16-1498,0,0,Adjudged to be AFFIRMED.
washington-state-dept-licensing-v-cougar-den-inc.pdf,1.0,7165.0,98.87,44.46,11.71,37.63,12.59,21.23,58.7,36.64,4.01,0.71,0.49,0.0,0.0,0.1,0.13,3.29,10.37,14.32,3.8,1.24,3.5,1.03,7.36,2.05,1.16,0.94,9.63,0.71,1.7,1.19,0.52,0.1,0.11,0.06,2.61,0.03,0.01,0.1,0.17,7.58,1.59,1.93,0.87,1.23,0.61,2.48,0.6,0.49,0.01,0.07,0.88,0.07,0.67,0.0,0.39,4.37,1.34,0.75,1.88,0.27,0.28,1.9,3.94,0.18,10.26,1.51,7.05,1.63,4.66,0.84,0.4,3.2,0.0,0.0,0.52,0.0,0.47,0.01,0.01,0.0,60.1,41.77,5.79,0.1,0.32,0.0,0.0,3.45,1.91,1.31,4.66,0.78,16-1498,0,0,Adjudged to be AFFIRMED.
washington-v-united-states-0.pdf,1.0,17163.0,96.93,44.0,9.69,30.18,11.99,24.64,60.88,38.68,5.88,1.74,0.73,0.01,0.03,0.13,0.83,4.14,9.74,13.25,4.8,2.02,3.89,1.16,7.94,2.91,1.54,0.63,6.16,1.16,2.99,1.63,1.36,0.07,0.57,0.27,2.99,0.04,0.02,0.02,0.2,8.43,1.73,1.73,0.94,1.26,1.18,2.64,1.1,0.94,0.09,0.03,0.84,0.1,0.41,0.02,0.33,6.07,1.64,0.97,2.44,0.62,0.76,2.52,3.7,0.36,9.17,0.9,6.09,2.12,2.1,0.77,0.44,0.5,0.05,0.0,0.8,0.02,0.62,0.06,0.07,0.01,53.41,32.28,5.7,0.09,0.48,0.0,0.0,3.75,4.74,1.26,3.59,1.5,17-269,0,0,Adjudged to be AFFIRMED by an equally divided Court.
wasson-v-united-states-opposition.pdf,1.0,6269.0,98.05,51.15,19.43,30.34,12.17,23.37,62.48,38.4,5.76,1.74,0.85,0.19,0.05,0.46,0.19,4.02,10.89,13.08,4.5,1.47,3.41,0.85,8.42,2.2,1.05,0.73,9.28,1.24,2.94,1.6,1.32,0.11,0.24,0.13,3.88,0.05,0.19,0.02,0.49,8.49,2.86,1.5,1.24,1.16,0.88,2.12,0.65,0.26,0.33,0.05,0.19,0.0,0.14,0.0,0.05,5.01,0.46,0.73,2.89,0.51,1.0,2.62,3.65,0.65,11.71,1.13,5.92,4.61,2.62,0.27,0.53,0.64,0.05,0.06,0.8,0.02,0.75,0.03,0.0,0.0,56.58,33.94,5.71,0.08,0.22,0.0,0.0,3.67,2.62,1.47,6.13,2.74,12-546,3,0,Petition DENIED.
water-splash-inc-v-menor.pdf,1.0,11569.0,98.62,48.65,7.67,36.9,13.61,27.31,58.02,36.69,4.15,0.97,0.23,0.04,0.38,0.11,0.2,3.18,9.22,14.8,3.97,1.41,3.32,0.99,6.56,1.98,1.28,0.54,10.6,0.95,1.68,1.15,0.52,0.07,0.09,0.06,3.21,0.03,0.05,0.04,0.1,7.6,1.97,1.75,0.42,1.59,0.45,2.74,0.68,0.56,0.06,0.04,0.39,0.03,0.19,0.0,0.18,4.02,0.35,1.07,2.53,0.23,0.35,1.78,3.79,0.64,8.02,1.01,5.14,1.95,4.63,1.4,0.08,0.22,0.09,0.01,1.17,0.0,1.04,0.06,0.05,0.0,62.24,39.74,6.84,0.27,0.18,0.03,0.0,2.91,3.21,0.79,5.67,2.6,16-254,3,0,Motion for divided argument filed by petitioner DENIED.
watson-v-philip-morris-cos-amicus-merits.txt,1.0,9281.0,97.68,51.81,13.9,43.0,15.62,30.65,66.2,39.64,5.07,1.3,0.32,0.01,0.0,0.15,0.82,3.77,9.64,14.59,4.15,2.32,4.67,0.99,6.23,2.47,1.29,0.92,5.14,1.1,2.31,1.62,0.67,0.01,0.17,0.1,4.75,0.05,0.02,0.0,0.2,9.1,1.58,2.2,0.85,2.08,1.14,2.95,0.99,0.84,0.11,0.02,0.97,0.05,0.61,0.03,0.58,8.91,0.68,1.09,6.73,0.15,0.58,1.87,3.16,0.34,10.63,2.28,6.87,1.51,5.55,0.62,0.23,0.77,0.02,0.03,0.58,0.04,0.39,0.09,0.06,0.0,20.97,8.19,4.69,0.08,0.29,0.0,0.0,0.78,2.9,0.88,2.66,0.51,05-1284,1,1,Judgment REVERSED and case REMANDED.
